Cited in,Work_id,Title,First author,First author id,Institution name,Affiliation 
https://openalex.org/W3117664348,https://openalex.org/W2898181038,Balancing Charge Storage and Mobility in an Oligo(Ether) Functionalized Dioxythiophene Copolymer for Organic‐ and Aqueous‐ Based Electrochemical Devices and Transistors,Lisa R. Savagian,https://openalex.org/A5023814723,Georgia Institute of Technology,"['School of Chemistry and Biochemistry, School of Materials Science and Engineering, Center for Organic Photonics and Electronics, Georgia Tech Polymer Network, Georgia Institute of Technology, Atlanta, GA, 30332 USA']"
https://openalex.org/W3117664348,https://openalex.org/W2904278165,"Materials in Organic Electrochemical Transistors for Bioelectronic Applications: Past, Present, and Future",Maximilian Moser,https://openalex.org/A5090435394,Imperial College London,"['Department of Chemistry and Centre for Plastic Electronics, Imperial College London, London, SW7 2AZ UK']"
https://openalex.org/W3117664348,https://openalex.org/W2904636712,Linear Artificial Muscle Based on Ionic Electroactive Polymer: A Rational Design for Open‐Air and Vacuum Actuation,Adelyne Fannir,https://openalex.org/A5076157339,CY Cergy Paris Université,"['Laboratoire de Physicochimie des Polymères et des Interfaces (LPPI, EA2528)Institut des MateriauxUniversité de Cergy‐Pontoise 5 mail Gay Lussac Neuville sur Oise 95031 Cergy‐Pontoise France']"
https://openalex.org/W3117664348,https://openalex.org/W2909980704,Managing Local Order in Conjugated Polymer Blends via Polarity Contrast,Matthew Dyson,https://openalex.org/A5019471999,Eindhoven University of Technology,"['Department of Physics and Centre for Plastic Electronics, Imperial College London, Exhibition Road, London SW7 2AZ, U.K.', 'Molecular Materials and Nanosystems, Institute for Complex Molecular Systems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands']"
https://openalex.org/W3117664348,https://openalex.org/W2911012458,Ion Electron–Coupled Functionality in Materials and Devices Based on Conjugated Polymers,Magnus Berggren,https://openalex.org/A5088574290,Linköping University,['Laboratory of Organic Electronics Department of Science and Technology Linköping University  SE‐601 74 Norrköping Sweden']
https://openalex.org/W3117664348,https://openalex.org/W2916455373,Polymer Crystallinity Controls Water Uptake in Glycol Side-Chain Polymer Organic Electrochemical Transistors,Lucas Q. Flagg,https://openalex.org/A5065043914,University of Washington,"['Department of Chemistry, University of Washington, Seattle, Washington 98195, United States']"
https://openalex.org/W3117664348,https://openalex.org/W2918121100,"Nonaggregating Doped Polymers Based on Poly(3,4-Propylenedioxythiophene)",Amir Mazaheripour,https://openalex.org/A5008803053,"University of California, Santa Barbara","['Materials Department, University of California, Santa Barbara, Santa Barbara, California 93106, United States']"
https://openalex.org/W3117664348,https://openalex.org/W2927761179,Disentangling Redox Properties and Capacitance in Solution-Processed Conjugated Polymers,Anna M. Österholm,https://openalex.org/A5026497978,Georgia Institute of Technology,"['School of Chemistry and Biochemistry, School of Materials Science and Engineering, Center for Organic Photonics and Electronics, Georgia Tech Polymer Network, Georgia Institute of Technology, Atlanta, Georgia 30332, United States']"
https://openalex.org/W3117664348,https://openalex.org/W2937698100,How conducting polymer electrodes operate,Magnus Berggren,https://openalex.org/A5088574290,Linköping University,"['Laboratory of Organic Electronics, ITN, Linköping University, Linköping, Sweden.']"
https://openalex.org/W3117664348,https://openalex.org/W2939531314,Highly selective chromoionophores for ratiometric Na<sup>+</sup>sensing based on an oligoethyleneglycol bridged bithiophene detection unit,Maximilian Moser,https://openalex.org/A5090435394,Imperial College London,"['Department of Chemistry and Centre for Plastic Electronics, Imperial College London, London, UK', 'London', 'UK']"
https://openalex.org/W3117664348,https://openalex.org/W2955017877,Intersystem Subpopulation Charge Transfer and Conformational Relaxation Preceding <i>in Situ</i> Conductivity in Electrochemically Doped Poly(3-hexylthiophene) Electrodes,Jonathan Harris,https://openalex.org/A5047994933,Rogers (United States),"['Department of Materials Science and Engineering, University of Arizona, 1235 E. James E. Rogers Way, Tucson, Arizona 85721, United States']"
https://openalex.org/W3117664348,https://openalex.org/W2969761778,Organic mixed ionic–electronic conductors,Bryan D. Paulsen,https://openalex.org/A5073456011,Northwestern University,"['Department of Biomedical Engineering, Northwestern University, Evanston, IL, USA']"
https://openalex.org/W3117664348,https://openalex.org/W2971435914,Ultimately Sensitive Organic Bioelectronic Transistor Sensors by Materials and Device Structure Design,Rosaria Anna Picca,https://openalex.org/A5016908432,University of Bari Aldo Moro,"['Centre for Colloid and Surface Science Università degli Studi di Bari “Aldo Moro”  Bari 70125 Italy', 'Dipartimento di Chimica Università degli Studi di Bari “Aldo Moro”  Bari 70125 Italy']"
https://openalex.org/W3117664348,https://openalex.org/W2996034877,Structural effects on the charge transport properties of chemically and electrochemically doped dioxythiophene polymers,Sandra L. Pittelli,https://openalex.org/A5025416456,Georgia Institute of Technology,"['Center for Organic Photonics and Electronics', 'Georgia Institute of Technology', 'Georgia Tech Polymer Network', 'School of Chemistry and Biochemistry, School of Materials Science and Engineering, Center for Organic Photonics and Electronics, Georgia Tech Polymer Network, Georgia Institute of Technology, Atlanta, GA, USA', 'School of Materials Science and Engineering']"
https://openalex.org/W3117664348,https://openalex.org/W2996399233,Excited State Dynamics of a Self‐Doped Conjugated Polyelectrolyte,Δήμητρα Τσόκκου,https://openalex.org/A5029891003,University of Bern,"['Department of Chemistry and Biochemistry, University of Bern, Freiestrasse 3, 3012 Bern, Switzerland']"
https://openalex.org/W3117664348,https://openalex.org/W3014069552,A Reversible Structural Phase Transition by Electrochemically-Driven Ion Injection into a Conjugated Polymer,Connor G. Bischak,https://openalex.org/A5048628755,University of Washington,"['Department of Chemistry, University of Washington, Seattle, Washington 98195-1700, United States']"
https://openalex.org/W3117664348,https://openalex.org/W3033827564,Identification of the local electrical properties of crystalline and amorphous domains in electrochemically doped conjugated polymer thin films,Hemanth Maddali,https://openalex.org/A5005469375,"Rutgers, The State University of New Jersey","['Department of Chemistry and Chemical Biology, Rutgers University, 610 Taylor Road., Piscataway, NJ, USA', 'Rutgers University', 'USA']"
https://openalex.org/W3117664348,https://openalex.org/W3045063152,Ethylene Glycol-Based Side Chain Length Engineering in Polythiophenes and its Impact on Organic Electrochemical Transistor Performance,Maximilian Moser,https://openalex.org/A5090435394,Imperial College London,"['Department of Chemistry and Centre for Plastic Electronics, Imperial College London, London W12 0BZ, United Kingdom']"
https://openalex.org/W3117664348,https://openalex.org/W3087717276,Decoupling Critical Parameters in Large-Range Crystallinity-Controlled Polypyrrole-Based High-Performance Organic Electrochemical Transistors,Ji Hwan Kim,https://openalex.org/A5101788736,Gwangju Institute of Science and Technology,"['School of Materials Science and Engineering, Gwanju Institute of Science and Technology, 123 Cheomdangwagi-ro, Buk-gu, Gwangju 61005, Republic of Korea']"
https://openalex.org/W3117664348,https://openalex.org/W3092292999,Ion diffusion coefficients in poly(3-alkylthiophenes) for energy conversion and biosensing: role of side-chain length and microstructure,Jonathan Harris,https://openalex.org/A5047994933,University of Arizona,"['Department of Chemical Engineering, University of Arizona, 1133 E. James E Rogers Way, Tucson Arizona 85721, USA', 'Tucson Arizona 85721', 'USA', 'University of Arizona']"
https://openalex.org/W3117664348,https://openalex.org/W4211040736,Organic electrochemical transistors,Jonathan Rivnay,https://openalex.org/A5066036682,Northwestern University,"['Department of Biomedical Engineering, Northwestern University, Evanston, IL, USA']"
https://openalex.org/W3094207821,https://openalex.org/W1893773386,Charge Separation in Semicrystalline Polymeric Semiconductors by Photoexcitation: Is the Mechanism Intrinsic or Extrinsic?,Francis Paquin,https://openalex.org/A5018079250,Regroupement Québécois sur les Matériaux de Pointe,"['Département de physique and Regroupement québécois sur les matériaux de pointe, Université de Montréal, C.P. 6128, Succursale centre-ville, Montréal (Québec), H3C 3J7, Canada']"
https://openalex.org/W3094207821,https://openalex.org/W1969108262,Enthalpy Recovery in Nanometer to Micrometer Thick Polystyrene Films,Virginie M. Boucher,https://openalex.org/A5065643864,Material Physics Center,"['Centro de Física de Materiales (CSIC-UPV/EHU), Paseo Manuel de Lardizabal\r5, 20018 San Sebastián, Spain']"
https://openalex.org/W3094207821,https://openalex.org/W1990245069,Absolute Measurement of Domain Composition and Nanoscale Size Distribution Explains Performance in PTB7:PC<sub>71</sub>BM Solar Cells,Brian A. Collins,https://openalex.org/A5066696801,North Carolina State University,"['Department of Physics, NCSU, Raleigh, NC 27695‐8202, USA']"
https://openalex.org/W3094207821,https://openalex.org/W2021079384,Effects of Fullerene Bisadduct Regioisomers on Photovoltaic Performance,Xiangyue Meng,https://openalex.org/A5102005895,Institute of Chemistry,"['Key Laboratory of Molecular Nanostructure and Nanotechnology, Beijing National Laboratory for Molecular Sciences, Institute of Chemistry, Chinese Academy of Sciences, Beijing, 100190 China', 'University of Chinese Academy of Sciences, Beijing, 100049 China']"
https://openalex.org/W3094207821,https://openalex.org/W2037259381,Importance of Domain Purity and Molecular Packing in Efficient Solution‐Processed Small‐Molecule Solar Cells,S. Mukherjee,https://openalex.org/A5101971563,North Carolina State University,['Department of Physics North Carolina State University  Raleigh North Carolina 27695 USA']
https://openalex.org/W3094207821,https://openalex.org/W2037441291,The Importance of Fullerene Percolation in the Mixed Regions of Polymer–Fullerene Bulk Heterojunction Solar Cells,Jonathan A. Bartelt,https://openalex.org/A5086751997,Stanford University,"['Department of Materials Science and Engineering Stanford University, Stanford CA 94305, USA']"
https://openalex.org/W3094207821,https://openalex.org/W2047948690,Ideal copolymers and the second‐order transitions of synthetic rubbers. i. non‐crystalline copolymers,M. Gordon,https://openalex.org/A5091649610,error,"['Technical Chemistry Department Royal Technical College Glasgow, C.I']"
https://openalex.org/W3094207821,https://openalex.org/W2118118934,On the role of intermixed phases in organic photovoltaic blends,Paul Westacott,https://openalex.org/A5066897404,Imperial College London,"['Centre for Plastic Electronics, Imperial College London, London, UK', 'Department of Materials, Imperial College London, London, UK']"
https://openalex.org/W3094207821,https://openalex.org/W2140551148,Approximations Leading to a Unified Exponential/Power-Law Approach to Small-Angle Scattering,Gregory Beaucage,https://openalex.org/A5060264160,error,[]
https://openalex.org/W3094207821,https://openalex.org/W2165719416,Enhanced Photovoltaic Performance by Modulating Surface Composition in Bulk Heterojunction Polymer Solar Cells Based on PBDTTT‐C‐T/PC<sub>71</sub>BM,Xia Guo,https://openalex.org/A5056335794,State Key Laboratory of Polymer Physics and Chemistry,"['State Key Laboratory of Polymer, Physics and Chemistry, Institute of Chemistry, Chinese Academy of Sciences, Beijing, 100190 P. R. China', 'University of Chinese Academy of Sciences, Beijing, 100049 P. R. China']"
https://openalex.org/W3094207821,https://openalex.org/W2313980624,"Miscibility, Crystallinity, and Phase Development in P3HT/PCBM Solar Cells: Toward an Enlightened Understanding of Device Morphology and Stability",Brian A. Collins,https://openalex.org/A5066696801,North Carolina State University,"['Department of Physics, North Carolina State University, North\rCarolina']"
